tournament_name,stage_name,group_name,group_stage,knockout_stage,replayed,replay,match_date,match_time,stadium_name,city_name,country_name,team_name,team_code,opponent_name,opponent_code,home_team,away_team,goals_for,goals_against,extra_time,penalty_shootout,penalties_for,penalties_against,result,is_host,yellow_cards,red_cards,possession,shots,shots_on_target,passes_completed,passes_attempted,corners,fouls,team_prior_matches,team_prior_win_rate,team_prior_goals_scored_avg,team_prior_goals_conceded_avg,opp_prior_matches,opp_prior_win_rate,opp_prior_goals_scored_avg,opp_prior_goals_conceded_avg,h2h_prior_matches,h2h_prior_win_rate,team_curr_form_pts_avg,team_curr_goals_scored_avg,team_curr_goals_conceded_avg,opp_curr_form_pts_avg,opp_curr_goals_scored_avg,opp_curr_goals_conceded_avg,possession_h1,possession_h2,shots_h1,shots_h2,shots_on_target_h1,shots_on_target_h2,passes_completed_h1,passes_completed_h2,passes_attempted_h1,passes_attempted_h2,corners_h1,corners_h2,fouls_h1,fouls_h2,yellow_cards_h1,yellow_cards_h2,red_cards_h1,red_cards_h2,outcome
2018 FIFA Men's World Cup,group stage,Group B,1,0,0,0,2018-06-25,21:00,Mordovia Arena,Saransk,Russia,Iran,IRN,Portugal,PRT,1,0,1,1,0,0,0,0,draw,0,2,0,32.0,8.0,2.0,156.0,226.0,1.0,16.0,12,0.0833333333333333,0.5833333333333334,1.8333333333333333,26,0.5384615384615384,1.6538461538461535,1.1153846153846154,1,0.0,1.5,0.5,0.5,2.0,2.0,1.5,25.1,30.7,3.0,6.0,1.0,1.0,83.0,71.0,123.0,116.0,0.0,0.0,7.0,9.0,0.0,1.0,0.0,0.0,Draw
2018 FIFA Men's World Cup,group stage,Group B,1,0,0,0,2018-06-25,21:00,Mordovia Arena,Saransk,Russia,Portugal,PRT,Iran,IRN,0,1,1,1,0,0,0,0,draw,0,4,0,68.0,14.0,4.0,551.0,619.0,5.0,11.0,26,0.5384615384615384,1.6538461538461535,1.1153846153846154,12,0.0833333333333333,0.5833333333333334,1.8333333333333333,1,1.0,2.0,2.0,1.5,1.3333333333333333,0.6666666666666666,0.6666666666666666,74.9,69.3,10.0,5.0,3.0,1.0,322.0,212.0,368.0,262.0,5.0,0.0,3.0,6.0,0.0,2.0,0.0,0.0,Draw
2018 FIFA Men's World Cup,group stage,Group C,1,0,0,0,2018-06-26,17:00,Fisht Olympic Stadium,Sochi,Russia,Australia,AUS,Peru,PER,1,0,0,2,0,0,0,0,lose,0,4,0,53.0,14.0,2.0,477.0,555.0,8.0,13.0,35,0.2,1.1428571428571428,2.0,15,0.2666666666666666,1.2666666666666666,2.066666666666667,0,0.0,0.5,1.0,1.5,0.0,0.0,1.0,56.8,57.6,6.0,10.0,1.0,1.0,264.0,225.0,302.0,273.0,2.0,6.0,5.0,7.0,1.0,2.0,0.0,0.0,Loss
2018 FIFA Men's World Cup,group stage,Group C,1,0,0,0,2018-06-26,17:00,Fisht Olympic Stadium,Sochi,Russia,Peru,PER,Australia,AUS,0,1,2,0,0,0,0,0,win,0,2,0,47.0,4.0,3.0,339.0,418.0,3.0,12.0,15,0.2666666666666666,1.2666666666666666,2.066666666666667,35,0.2,1.1428571428571428,2.0,0,0.0,0.0,0.0,1.0,0.3333333333333333,0.6666666666666666,1.6666666666666667,43.2,42.4,3.0,1.0,2.0,1.0,189.0,152.0,230.0,201.0,1.0,2.0,5.0,7.0,1.0,1.0,0.0,0.0,Win
2018 FIFA Men's World Cup,group stage,Group C,1,0,0,0,2018-06-26,17:00,Luzhniki Stadium,Moscow,Russia,Denmark,DNK,France,FRA,1,0,0,0,0,0,0,0,draw,0,1,0,38.0,5.0,1.0,220.0,305.0,4.0,10.0,30,0.3666666666666666,1.5333333333333334,1.6666666666666667,73,0.5068493150684932,1.7534246575342465,1.1917808219178083,2,0.5,2.0,1.0,0.5,3.0,1.5,0.5,28.8,37.4,1.0,4.0,0.0,1.0,105.0,131.0,157.0,185.0,3.0,1.0,6.0,5.0,1.0,0.0,0.0,0.0,Draw
2018 FIFA Men's World Cup,group stage,Group C,1,0,0,0,2018-06-26,17:00,Luzhniki Stadium,Moscow,Russia,France,FRA,Denmark,DNK,0,1,0,0,0,0,0,0,draw,0,0,0,62.0,11.0,4.0,582.0,669.0,2.0,10.0,73,0.5068493150684932,1.7534246575342465,1.1917808219178083,30,0.3666666666666666,1.5333333333333334,1.6666666666666667,2,0.5,3.0,1.5,0.5,1.6666666666666667,0.6666666666666666,0.3333333333333333,71.2,62.6,5.0,6.0,2.0,2.0,335.0,257.0,389.0,310.0,2.0,0.0,4.0,6.0,0.0,0.0,0.0,0.0,Draw
2018 FIFA Men's World Cup,group stage,Group D,1,0,0,0,2018-06-26,21:00,Rostov Arena,Rostov-on-Don,Russia,Iceland,ISL,Croatia,HRV,1,0,1,2,0,0,0,0,lose,0,3,0,41.0,17.0,6.0,237.0,324.0,10.0,10.0,0,0.0,0.0,0.0,16,0.4375,1.3125,1.0625,0,0.0,0.5,0.5,1.5,3.0,2.5,0.0,35.4,42.5,8.0,9.0,3.0,3.0,123.0,101.0,184.0,147.0,4.0,6.0,6.0,8.0,0.0,3.0,0.0,0.0,Loss
2018 FIFA Men's World Cup,group stage,Group D,1,0,0,0,2018-06-26,21:00,Rostov Arena,Rostov-on-Don,Russia,Croatia,HRV,Iceland,ISL,0,1,2,1,0,0,0,0,win,0,2,0,59.0,13.0,2.0,456.0,524.0,5.0,12.0,16,0.4375,1.3125,1.0625,0,0.0,0.0,0.0,0,0.0,3.0,2.5,0.0,0.3333333333333333,0.6666666666666666,1.6666666666666667,64.6,57.5,4.0,9.0,0.0,2.0,296.0,155.0,336.0,199.0,2.0,3.0,7.0,6.0,1.0,0.0,0.0,0.0,Win
2018 FIFA Men's World Cup,group stage,Group D,1,0,0,0,2018-06-26,21:00,Krestovsky Stadium,Saint Petersburg,Russia,Nigeria,NGA,Argentina,ARG,1,0,1,2,0,0,0,0,lose,0,2,0,34.0,9.0,3.0,185.0,244.0,3.0,20.0,40,0.2,0.95,2.05,83,0.5542168674698795,1.6024096385542168,1.4096385542168677,4,0.0,1.5,1.0,1.0,0.5,0.5,2.0,37.6,32.3,4.0,5.0,1.0,2.0,129.0,81.0,182.0,140.0,1.0,2.0,8.0,13.0,1.0,1.0,0.0,0.0,Loss
2018 FIFA Men's World Cup,group stage,Group D,1,0,0,0,2018-06-26,21:00,Krestovsky Stadium,Saint Petersburg,Russia,Argentina,ARG,Nigeria,NGA,0,1,2,1,0,0,0,0,win,0,3,0,66.0,8.0,4.0,475.0,565.0,5.0,15.0,83,0.5542168674698795,1.6024096385542168,1.4096385542168677,40,0.2,0.95,2.05,4,1.0,0.5,0.5,2.0,1.0,1.0,1.3333333333333333,62.4,67.7,5.0,3.0,2.0,1.0,249.0,230.0,302.0,293.0,0.0,5.0,9.0,8.0,0.0,3.0,0.0,0.0,Win
2018 FIFA Men's World Cup,group stage,Group F,1,0,0,0,2018-06-27,17:00,Kazan Arena,Kazan,Russia,South Korea,KOR,Germany,DEU,1,0,2,0,0,0,0,0,win,0,4,0,30.0,11.0,5.0,175.0,237.0,3.0,16.0,38,0.1842105263157894,0.9473684210526316,2.263157894736842,83,0.6987951807228916,2.4578313253012047,0.9759036144578314,2,0.0,0.0,0.5,1.5,1.5,1.0,1.0,24.8,27.3,4.0,8.0,1.0,4.0,84.0,100.0,121.0,138.0,1.0,2.0,11.0,5.0,2.0,2.0,0.0,0.0,Win
2018 FIFA Men's World Cup,group stage,Group F,1,0,0,0,2018-06-27,17:00,Kazan Arena,Kazan,Russia,Germany,DEU,South Korea,KOR,0,1,0,2,0,0,0,0,lose,0,0,0,70.0,26.0,6.0,633.0,719.0,9.0,7.0,83,0.6987951807228916,2.4578313253012047,0.9759036144578314,38,0.1842105263157894,0.9473684210526316,2.263157894736842,2,1.0,1.5,1.0,1.0,1.0,1.0,1.0,75.2,72.7,7.0,22.0,2.0,4.0,317.0,314.0,366.0,368.0,3.0,5.0,5.0,2.0,0.0,0.0,0.0,0.0,Loss
2018 FIFA Men's World Cup,group stage,Group F,1,0,0,0,2018-06-27,19:00,Central Stadium,Yekaterinburg,Russia,Mexico,MEX,Sweden,SWE,1,0,0,3,0,0,0,0,lose,0,3,0,65.0,19.0,3.0,404.0,487.0,7.0,14.0,62,0.2258064516129032,1.0161290322580645,1.967741935483871,79,0.4430379746835443,1.6835443037974684,1.4050632911392404,1,0.0,3.0,1.5,0.5,1.5,1.0,1.0,64.1,69.5,10.0,12.0,1.0,2.0,204.0,200.0,257.0,251.0,2.0,5.0,8.0,8.0,1.0,2.0,0.0,0.0,Loss
2018 FIFA Men's World Cup,group stage,Group F,1,0,0,0,2018-06-27,19:00,Central Stadium,Yekaterinburg,Russia,Sweden,SWE,Mexico,MEX,0,1,3,0,0,0,0,0,win,0,2,0,35.0,13.0,5.0,142.0,212.0,3.0,11.0,79,0.4430379746835443,1.6835443037974684,1.4050632911392404,62,0.2258064516129032,1.0161290322580645,1.967741935483871,1,1.0,1.5,1.0,1.0,2.0,1.0,1.3333333333333333,35.9,30.5,9.0,6.0,2.0,3.0,87.0,65.0,144.0,110.0,3.0,0.0,11.0,7.0,1.0,1.0,0.0,0.0,Win
2018 FIFA Men's World Cup,group stage,Group E,1,0,0,0,2018-06-27,21:00,Otkritie Arena,Moscow,Russia,Serbia,SRB,Brazil,BRA,1,0,0,2,0,0,0,0,lose,0,3,0,44.0,10.0,1.0,364.0,467.0,5.0,13.0,3,0.3333333333333333,0.6666666666666666,1.0,134,0.6865671641791045,2.08955223880597,1.0223880597014925,0,0.0,1.5,1.0,1.0,2.0,1.5,0.5,37.0,43.6,4.0,7.0,0.0,1.0,125.0,212.0,183.0,264.0,4.0,1.0,10.0,4.0,1.0,2.0,0.0,0.0,Loss
2018 FIFA Men's World Cup,group stage,Group E,1,0,0,0,2018-06-27,21:00,Otkritie Arena,Moscow,Russia,Brazil,BRA,Serbia,SRB,0,1,2,0,0,0,0,0,win,0,0,0,56.0,13.0,6.0,555.0,631.0,9.0,7.0,134,0.6865671641791045,2.08955223880597,1.0223880597014925,3,0.3333333333333333,0.6666666666666666,1.0,0,0.0,2.0,1.5,0.5,1.0,0.6666666666666666,1.3333333333333333,63.0,56.4,6.0,9.0,3.0,4.0,258.0,295.0,312.0,341.0,1.0,7.0,5.0,2.0,0.0,0.0,0.0,0.0,Win
2018 FIFA Men's World Cup,group stage,Group E,1,0,0,0,2018-06-27,21:00,Nizhny Novgorod Stadium,Nizhny Novgorod,Russia,Switzerland,CHE,Costa Rica,CRI,1,0,2,2,0,0,0,0,draw,0,3,0,60.0,12.0,3.0,517.0,594.0,6.0,9.0,37,0.3243243243243243,1.5135135135135136,1.7297297297297298,18,0.3333333333333333,1.1111111111111112,1.5,0,0.0,2.0,1.5,1.0,0.0,0.0,1.5,66.4,57.4,7.0,6.0,1.0,2.0,279.0,223.0,336.0,259.0,4.0,2.0,5.0,5.0,0.0,2.0,0.0,0.0,Draw
2018 FIFA Men's World Cup,group stage,Group E,1,0,0,0,2018-06-27,21:00,Nizhny Novgorod Stadium,Nizhny Novgorod,Russia,Costa Rica,CRI,Switzerland,CHE,0,1,2,2,0,0,0,0,draw,0,3,0,40.0,14.0,6.0,285.0,348.0,5.0,14.0,18,0.3333333333333333,1.1111111111111112,1.5,37,0.3243243243243243,1.5135135135135136,1.7297297297297298,0,0.0,0.0,0.0,1.5,1.6666666666666667,1.6666666666666667,1.3333333333333333,33.6,42.6,7.0,7.0,4.0,2.0,125.0,155.0,170.0,192.0,1.0,2.0,7.0,8.0,1.0,1.0,0.0,0.0,Draw
2018 FIFA Men's World Cup,group stage,Group H,1,0,0,0,2018-06-28,17:00,Volgograd Arena,Volgograd,Russia,Japan,JPN,Poland,POL,1,0,0,1,0,0,0,0,lose,0,1,0,54.0,10.0,3.0,479.0,557.0,5.0,11.0,46,0.391304347826087,1.0869565217391304,1.6521739130434785,31,0.4838709677419355,1.4193548387096775,1.2903225806451613,0,0.0,2.0,2.0,1.5,0.0,0.5,2.5,45.8,62.0,5.0,6.0,3.0,0.0,193.0,298.0,244.0,343.0,3.0,2.0,7.0,5.0,0.0,1.0,0.0,0.0,Loss
2018 FIFA Men's World Cup,group stage,Group H,1,0,0,0,2018-06-28,17:00,Volgograd Arena,Volgograd,Russia,Poland,POL,Japan,JPN,0,1,1,0,0,0,0,0,win,0,0,0,46.0,11.0,2.0,383.0,462.0,7.0,8.0,31,0.4838709677419355,1.4193548387096775,1.2903225806451613,46,0.391304347826087,1.0869565217391304,1.6521739130434785,0,0.0,0.0,0.5,2.5,1.3333333333333333,1.3333333333333333,1.3333333333333333,54.2,38.0,5.0,6.0,1.0,1.0,237.0,163.0,289.0,210.0,4.0,3.0,5.0,4.0,0.0,0.0,0.0,0.0,Win
2018 FIFA Men's World Cup,group stage,Group H,1,0,0,0,2018-06-28,18:00,Samara Arena,Samara,Russia,Senegal,SEN,Colombia,COL,1,0,0,1,0,0,0,0,lose,0,1,0,43.0,8.0,3.0,219.0,281.0,1.0,15.0,5,0.4,1.4,1.2,25,0.32,1.2,1.44,0,0.0,2.0,2.0,1.5,1.5,2.0,1.0,43.6,38.6,4.0,3.0,2.0,1.0,142.0,92.0,188.0,140.0,0.0,1.0,8.0,7.0,0.0,1.0,0.0,0.0,Loss
2018 FIFA Men's World Cup,group stage,Group H,1,0,0,0,2018-06-28,18:00,Samara Arena,Samara,Russia,Colombia,COL,Senegal,SEN,0,1,1,0,0,0,0,0,win,0,1,0,57.0,4.0,2.0,358.0,431.0,3.0,15.0,25,0.32,1.2,1.44,5,0.4,1.4,1.2,0,0.0,1.5,2.0,1.0,1.3333333333333333,1.3333333333333333,1.3333333333333333,56.4,61.4,1.0,3.0,1.0,1.0,187.0,171.0,243.0,223.0,1.0,2.0,10.0,6.0,1.0,0.0,0.0,0.0,Win
2018 FIFA Men's World Cup,group stage,Group G,1,0,0,0,2018-06-28,20:00,Kaliningrad Stadium,Kaliningrad,Russia,England,ENG,Belgium,BEL,1,0,0,1,0,0,0,0,lose,0,0,0,48.0,13.0,1.0,426.0,484.0,7.0,11.0,81,0.4444444444444444,1.345679012345679,1.0,41,0.3658536585365853,1.2682926829268293,1.6097560975609757,2,0.5,3.0,4.0,1.0,3.0,4.0,1.0,53.3,41.8,4.0,8.0,0.0,1.0,237.0,195.0,284.0,230.0,4.0,3.0,6.0,8.0,0.0,0.0,0.0,0.0,Loss
2018 FIFA Men's World Cup,group stage,Group G,1,0,0,0,2018-06-28,20:00,Kaliningrad Stadium,Kaliningrad,Russia,Belgium,BEL,England,ENG,0,1,1,0,0,0,0,0,win,0,2,0,52.0,15.0,4.0,489.0,556.0,2.0,14.0,41,0.3658536585365853,1.2682926829268293,1.6097560975609757,81,0.4444444444444444,1.345679012345679,1.0,2,0.0,3.0,4.0,1.0,2.0,2.6666666666666665,1.0,46.7,58.2,9.0,5.0,1.0,2.0,208.0,279.0,249.0,320.0,2.0,0.0,7.0,9.0,2.0,0.0,0.0,0.0,Win
2018 FIFA Men's World Cup,group stage,Group G,1,0,0,0,2018-06-28,21:00,Mordovia Arena,Saransk,Russia,Panama,PAN,Tunisia,TUN,1,0,1,2,0,0,0,0,lose,0,3,0,36.0,9.0,4.0,219.0,284.0,0.0,18.0,0,0.0,0.0,0.0,12,0.0833333333333333,0.6666666666666666,1.4166666666666667,0,0.0,0.0,0.5,4.5,0.0,1.5,3.5,27.9,34.8,5.0,4.0,1.0,3.0,97.0,105.0,145.0,146.0,0.0,0.0,8.0,12.0,0.0,1.0,0.0,0.0,Loss
2018 FIFA Men's World Cup,group stage,Group G,1,0,0,0,2018-06-28,21:00,Mordovia Arena,Saransk,Russia,Tunisia,TUN,Panama,PAN,0,1,2,1,0,0,0,0,win,0,3,0,64.0,15.0,7.0,545.0,626.0,6.0,19.0,12,0.0833333333333333,0.6666666666666666,1.4166666666666667,0,0.0,0.0,0.0,0,0.0,0.0,1.5,3.5,0.0,0.6666666666666666,3.6666666666666665,72.1,65.2,9.0,6.0,2.0,4.0,314.0,233.0,375.0,273.0,2.0,4.0,6.0,14.0,1.0,2.0,0.0,0.0,Win
2018 FIFA Men's World Cup,round of 16,not applicable,0,1,0,0,2018-06-30,17:00,Kazan Arena,Kazan,Russia,France,FRA,Argentina,ARG,1,0,4,3,0,0,0,0,win,0,3,0,41.0,9.0,4.0,295.0,351.0,0.0,21.0,73,0.5068493150684932,1.7534246575342465,1.1917808219178083,83,0.5542168674698795,1.6024096385542168,1.4096385542168677,2,0.0,2.3333333333333335,1.0,0.3333333333333333,1.3333333333333333,1.0,1.6666666666666667,37.3,42.2,3.0,6.0,1.0,3.0,144.0,139.0,177.0,173.0,0.0,0.0,8.0,15.0,0.0,2.0,0.0,0.0,Win
2018 FIFA Men's World Cup,round of 16,not applicable,0,1,0,0,2018-06-30,17:00,Kazan Arena,Kazan,Russia,Argentina,ARG,France,FRA,0,1,3,4,0,0,0,0,lose,0,5,0,59.0,9.0,4.0,470.0,547.0,4.0,15.0,83,0.5542168674698795,1.6024096385542168,1.4096385542168677,73,0.5068493150684932,1.7534246575342465,1.1917808219178083,2,1.0,1.3333333333333333,1.0,1.6666666666666667,2.5,1.75,1.0,62.7,57.8,2.0,10.0,1.0,3.0,257.0,191.0,298.0,237.0,3.0,1.0,6.0,8.0,2.0,2.0,0.0,0.0,Loss
2018 FIFA Men's World Cup,round of 16,not applicable,0,1,0,0,2018-06-30,21:00,Fisht Olympic Stadium,Sochi,Russia,Uruguay,URY,Portugal,PRT,1,0,2,1,0,0,0,0,win,0,0,0,39.0,6.0,3.0,186.0,269.0,2.0,13.0,51,0.4117647058823529,1.568627450980392,1.392156862745098,26,0.5384615384615384,1.6538461538461535,1.1153846153846154,0,0.0,3.0,1.6666666666666667,0.0,1.6666666666666667,1.6666666666666667,1.3333333333333333,36.9,29.2,6.0,1.0,2.0,1.0,107.0,83.0,158.0,133.0,2.0,0.0,8.0,6.0,0.0,0.0,0.0,0.0,Win
2018 FIFA Men's World Cup,round of 16,not applicable,0,1,0,0,2018-06-30,21:00,Fisht Olympic Stadium,Sochi,Russia,Portugal,PRT,Uruguay,URY,0,1,1,2,0,0,0,0,lose,0,1,0,61.0,20.0,5.0,490.0,583.0,10.0,13.0,26,0.5384615384615384,1.6538461538461535,1.1153846153846154,51,0.4117647058823529,1.568627450980392,1.392156862745098,0,0.0,1.6666666666666667,1.6666666666666667,1.3333333333333333,3.0,1.75,0.25,63.1,70.8,8.0,13.0,1.0,3.0,233.0,253.0,270.0,323.0,2.0,7.0,8.0,5.0,0.0,1.0,0.0,0.0,Loss
2018 FIFA Men's World Cup,round of 16,not applicable,0,1,0,0,2018-07-01,17:00,Luzhniki Stadium,Moscow,Russia,Spain,ESP,Russia,RUS,1,0,1,1,1,1,3,4,lose,0,1,0,75.0,25.0,9.0,1035.0,1137.0,6.0,5.0,62,0.4838709677419355,1.5161290322580645,1.1290322580645162,17,0.3529411764705882,1.7058823529411764,1.588235294117647,0,0.0,1.6666666666666667,2.0,1.6666666666666667,2.0,2.6666666666666665,1.3333333333333333,73.0,81.2,3.0,10.0,2.0,3.0,392.0,394.0,440.0,442.0,0.0,6.0,4.0,1.0,1.0,0.0,0.0,0.0,Loss
2018 FIFA Men's World Cup,round of 16,not applicable,0,1,0,0,2018-07-01,17:00,Luzhniki Stadium,Moscow,Russia,Russia,RUS,Spain,ESP,0,1,1,1,1,1,4,3,win,1,2,0,25.0,6.0,1.0,204.0,284.0,5.0,19.0,17,0.3529411764705882,1.7058823529411764,1.588235294117647,62,0.4838709677419355,1.5161290322580645,1.1290322580645162,0,0.0,2.0,2.6666666666666665,1.3333333333333333,1.25,1.75,1.5,27.0,18.8,5.0,2.0,1.0,0.0,117.0,67.0,163.0,102.0,3.0,1.0,10.0,7.0,0.0,2.0,0.0,0.0,Win
2018 FIFA Men's World Cup,round of 16,not applicable,0,1,0,0,2018-07-01,21:00,Nizhny Novgorod Stadium,Nizhny Novgorod,Russia,Croatia,HRV,Denmark,DNK,1,0,1,1,1,1,3,2,win,0,0,0,54.0,22.0,7.0,507.0,626.0,5.0,5.0,16,0.4375,1.3125,1.0625,30,0.3666666666666666,1.5333333333333334,1.6666666666666667,0,0.0,3.0,2.3333333333333335,0.3333333333333333,1.6666666666666667,0.6666666666666666,0.3333333333333333,57.1,52.7,9.0,8.0,3.0,1.0,209.0,197.0,269.0,251.0,1.0,2.0,3.0,4.0,0.0,0.0,0.0,0.0,Win
2018 FIFA Men's World Cup,round of 16,not applicable,0,1,0,0,2018-07-01,21:00,Nizhny Novgorod Stadium,Nizhny Novgorod,Russia,Denmark,DNK,Croatia,HRV,0,1,1,1,1,1,2,3,lose,0,1,0,46.0,15.0,3.0,426.0,539.0,4.0,19.0,30,0.3666666666666666,1.5333333333333334,1.6666666666666667,16,0.4375,1.3125,1.0625,0,0.0,1.6666666666666667,0.6666666666666666,0.3333333333333333,3.0,2.0,0.5,42.9,47.3,4.0,5.0,2.0,1.0,146.0,180.0,202.0,225.0,2.0,1.0,8.0,6.0,0.0,0.0,0.0,0.0,Loss
2018 FIFA Men's World Cup,round of 16,not applicable,0,1,0,0,2018-07-02,18:00,Samara Arena,Samara,Russia,Brazil,BRA,Mexico,MEX,1,0,2,0,0,0,0,0,win,0,2,0,47.0,21.0,10.0,330.0,398.0,8.0,6.0,134,0.6865671641791045,2.08955223880597,1.0223880597014925,62,0.2258064516129032,1.0161290322580645,1.967741935483871,5,0.8,2.3333333333333335,1.6666666666666667,0.3333333333333333,2.0,1.0,1.3333333333333333,53.3,44.3,9.0,10.0,3.0,7.0,182.0,148.0,226.0,184.0,3.0,5.0,6.0,2.0,1.0,1.0,0.0,0.0,Win
2018 FIFA Men's World Cup,round of 16,not applicable,0,1,0,0,2018-07-02,18:00,Samara Arena,Samara,Russia,Mexico,MEX,Brazil,BRA,0,1,0,2,0,0,0,0,lose,0,4,0,53.0,13.0,1.0,360.0,424.0,7.0,18.0,62,0.2258064516129032,1.0161290322580645,1.967741935483871,134,0.6865671641791045,2.08955223880597,1.0223880597014925,5,0.0,2.0,1.0,1.3333333333333333,2.5,1.75,0.25,46.7,55.7,5.0,9.0,0.0,1.0,162.0,191.0,198.0,231.0,3.0,4.0,11.0,8.0,1.0,3.0,0.0,0.0,Loss
2018 FIFA Men's World Cup,round of 16,not applicable,0,1,0,0,2018-07-02,21:00,Rostov Arena,Rostov-on-Don,Russia,Belgium,BEL,Japan,JPN,1,0,3,2,0,0,0,0,win,0,0,0,56.0,24.0,8.0,540.0,621.0,10.0,13.0,41,0.3658536585365853,1.2682926829268293,1.6097560975609757,46,0.391304347826087,1.0869565217391304,1.6521739130434785,1,0.0,3.0,3.0,0.6666666666666666,1.3333333333333333,1.3333333333333333,1.3333333333333333,55.6,59.7,12.0,16.0,1.0,6.0,270.0,254.0,322.0,296.0,4.0,4.0,7.0,6.0,0.0,0.0,0.0,0.0,Win
2018 FIFA Men's World Cup,round of 16,not applicable,0,1,0,0,2018-07-02,21:00,Rostov Arena,Rostov-on-Don,Russia,Japan,JPN,Belgium,BEL,0,1,2,3,0,0,0,0,lose,0,1,0,44.0,11.0,4.0,376.0,453.0,6.0,9.0,46,0.391304347826087,1.0869565217391304,1.6521739130434785,41,0.3658536585365853,1.2682926829268293,1.6097560975609757,1,0.0,1.3333333333333333,1.3333333333333333,1.3333333333333333,3.0,3.0,1.0,44.4,40.3,4.0,8.0,1.0,3.0,210.0,153.0,257.0,200.0,0.0,4.0,4.0,7.0,1.0,0.0,0.0,0.0,Loss
2018 FIFA Men's World Cup,round of 16,not applicable,0,1,0,0,2018-07-03,17:00,Krestovsky Stadium,Saint Petersburg,Russia,Sweden,SWE,Switzerland,CHE,1,0,1,0,0,0,0,0,win,0,1,0,37.0,12.0,3.0,198.0,271.0,3.0,11.0,79,0.4430379746835443,1.6835443037974684,1.4050632911392404,37,0.3243243243243243,1.5135135135135136,1.7297297297297298,0,0.0,2.0,1.6666666666666667,0.6666666666666666,1.6666666666666667,1.6666666666666667,1.3333333333333333,33.6,32.5,7.0,5.0,1.0,2.0,108.0,94.0,167.0,137.0,1.0,2.0,8.0,4.0,1.0,0.0,0.0,0.0,Win
2018 FIFA Men's World Cup,round of 16,not applicable,0,1,0,0,2018-07-03,17:00,Krestovsky Stadium,Saint Petersburg,Russia,Switzerland,CHE,Sweden,SWE,0,1,0,1,0,0,0,0,lose,0,2,1,63.0,18.0,4.0,503.0,599.0,11.0,13.0,37,0.3243243243243243,1.5135135135135136,1.7297297297297298,79,0.4430379746835443,1.6835443037974684,1.4050632911392404,0,0.0,1.6666666666666667,1.6666666666666667,1.3333333333333333,2.25,1.5,0.5,66.4,67.5,6.0,10.0,1.0,2.0,280.0,230.0,330.0,285.0,1.0,10.0,8.0,8.0,0.0,2.0,0.0,1.0,Loss
2018 FIFA Men's World Cup,round of 16,not applicable,0,1,0,0,2018-07-03,21:00,Otkritie Arena,Moscow,Russia,Colombia,COL,England,ENG,1,0,1,1,1,1,3,4,lose,0,6,0,48.0,14.0,4.0,402.0,516.0,2.0,23.0,25,0.32,1.2,1.44,81,0.4444444444444444,1.345679012345679,1.0,2,0.0,2.0,1.6666666666666667,0.6666666666666666,2.0,2.6666666666666665,1.0,45.9,50.1,4.0,7.0,1.0,3.0,176.0,139.0,223.0,188.0,0.0,1.0,8.0,12.0,1.0,4.0,0.0,0.0,Loss
2018 FIFA Men's World Cup,round of 16,not applicable,0,1,0,0,2018-07-03,21:00,Otkritie Arena,Moscow,Russia,England,ENG,Colombia,COL,0,1,1,1,1,1,4,3,win,0,2,0,51.0,16.0,2.0,468.0,571.0,7.0,13.0,81,0.4444444444444444,1.345679012345679,1.0,25,0.32,1.2,1.44,2,1.0,2.0,2.6666666666666665,1.0,1.5,1.5,0.75,54.1,49.9,8.0,4.0,1.0,1.0,220.0,135.0,263.0,187.0,4.0,2.0,3.0,8.0,0.0,2.0,0.0,0.0,Win
2018 FIFA Men's World Cup,quarter-finals,not applicable,0,1,0,0,2018-07-06,17:00,Nizhny Novgorod Stadium,Nizhny Novgorod,Russia,Uruguay,URY,France,FRA,1,0,0,2,0,0,0,0,lose,0,2,0,42.0,11.0,4.0,216.0,322.0,4.0,17.0,51,0.4117647058823529,1.568627450980392,1.392156862745098,73,0.5068493150684932,1.7534246575342465,1.1917808219178083,3,0.3333333333333333,3.0,1.75,0.25,2.5,1.75,1.0,37.4,39.2,6.0,4.0,4.0,0.0,116.0,101.0,172.0,180.0,2.0,2.0,11.0,11.0,1.0,1.0,0.0,0.0,Loss
2018 FIFA Men's World Cup,quarter-finals,not applicable,0,1,0,0,2018-07-06,17:00,Nizhny Novgorod Stadium,Nizhny Novgorod,Russia,France,FRA,Uruguay,URY,0,1,2,0,0,0,0,0,win,0,2,0,58.0,11.0,2.0,424.0,524.0,3.0,15.0,73,0.5068493150684932,1.7534246575342465,1.1917808219178083,51,0.4117647058823529,1.568627450980392,1.392156862745098,3,0.0,2.5,1.75,1.0,2.4,1.4,0.6,62.6,60.8,6.0,5.0,1.0,1.0,226.0,219.0,288.0,279.0,2.0,1.0,10.0,8.0,1.0,1.0,0.0,0.0,Win
2018 FIFA Men's World Cup,quarter-finals,not applicable,0,1,0,0,2018-07-06,21:00,Kazan Arena,Kazan,Russia,Brazil,BRA,Belgium,BEL,1,0,1,2,0,0,0,0,lose,0,2,0,57.0,26.0,9.0,496.0,557.0,8.0,14.0,134,0.6865671641791045,2.08955223880597,1.0223880597014925,41,0.3658536585365853,1.2682926829268293,1.6097560975609757,1,1.0,2.5,1.75,0.25,3.0,3.0,1.0,54.3,62.2,10.0,15.0,3.0,6.0,226.0,233.0,261.0,271.0,5.0,3.0,7.0,13.0,0.0,2.0,0.0,0.0,Loss
